id,symbol,company,isin,sector,industry,series,listing_date,market_cap,revenue_growth,pat_growth,roce,ai_score
3747,KUSUMEL,Kusam Electrical Industies Ltd.,INE175Q01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4173,KUSHIND,Kush Industries Limited,INE979D01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7124,KUSHAL,KUSHAL LIMITED,INE647N01021,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4125,KUSIS,Kusum Iron & Steel Ltd,INE397E01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1279,KUSUMGAR,Kusumgar Limited,INE0ISX01025,Unknown,Unknown,EQ,2026-07-15,Unknown,0.0,0.0,0.0,0.0
5203,KUWERIN,Kuwer Industries Ltd.,INE430F01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8640,KVSCASTING,KVS Castings Limited,INE163701019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5464,KWALITYCL,Kwality Credit & Leasing Ltd.,INE577C01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6496,KWALITY,Kwality Limited,INE775B01025,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1252,KPL,Kwality Pharmaceuticals Limited,INE552U01010,Unknown,Unknown,EQ,2026-04-20,Unknown,0.0,0.0,0.0,0.0
1280,KWIL,Kwality Wall's (India) Limited,INE2KCE01013,Unknown,Unknown,EQ,2026-02-16,Unknown,0.0,0.0,0.0,0.0
8839,KWICK,KWICK FORENSIC SOLUTIONS LIMITED,INE1SFA01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5366,KYRALANDS,Kyra Landscapes Limited,INE094M01028,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1338,LTF,L&T Finance Limited,INE498L01015,Unknown,Unknown,EQ,2011-08-12,Unknown,0.0,0.0,0.0,0.0
8975,LTF-RE,L&T Finance Limited,INE498L20015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1341,LTTS,L&T Technology Services Limited,INE010V01017,Unknown,Unknown,EQ,2016-09-23,Unknown,0.0,0.0,0.0,0.0
8623,LTELEVATOR,L. T. ELEVATOR LIMITED,INE0TJ801010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8543,LKMEHTA,L.K.MEHTA POLYMERS LIMITED,INE0FFF01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3091,LML,L.M.L. Limited,INE862A01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1294,LAOPALA,La Opala RG Limited,INE059D01020,Unknown,Unknown,EQ,2007-03-16,Unknown,0.0,0.0,0.0,0.0
9596,LATIMPP,La Tim Metal & Industries Limited,IN9501N01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3448,LATIMMETAL,La Tim Metal & Industries Limited,INE501N01020,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9139,LATIM-RE,La Tim Metal & Industries Limited,INE501N20012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8362,LABELKRAFT,LABELKRAFT TECHNOLOGIES LIMITED,INE0NLJ01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5182,LABHCON,Labh Construction Ltd.,INE962A01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4737,LACTOSE,Lactose (India) Ltd.,INE058I01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7703,LAHL,Ladam Affortable Housing Limited,INE213U01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1281,LADDERUP,Ladderup Finance Limited,INE519D01015,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
9280,LADDU-RE,LADDU GOPAL ONLINE SERVICES LIMITED,INE546I20017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7183,LADDU,LADDU GOPAL ONLINE SERVICES LIMITED,INE546I01025,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4784,LAFFANSQ,Laffans Petrochemicals Ltd.,INE919B01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1282,LAGNAM,Lagnam Spintex Limited,INE548Z01017,Unknown,Unknown,EQ,2021-09-30,Unknown,0.0,0.0,0.0,0.0
1283,LAHOTIOV,Lahoti Overseas Limited,INE515C01023,Unknown,Unknown,EQ,2026-04-20,Unknown,0.0,0.0,0.0,0.0
4451,LAKESHORE,LAKE SHORE REALTY LIMITED,INE734D01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5405,LAKHANI,Lakhani India Ltd.,INE935C01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7101,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LIMITED,INE191O01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4455,LAKSHMIAUTO,"Lakshmi Auto Components Ltd.,",INE871A01016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3340,LAKSELEC,Lakshmi Electrical Control Systems,INE284C01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3415,LAKSHMIEW,LAKSHMI ENGINEERING AND WAREHOUSING LIMITED,INE718M01022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1311,LFIC,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,Unknown,Unknown,EQ,2015-04-15,Unknown,0.0,0.0,0.0,0.0
1285,LAKSHMIMIL,Lakshmi Mills Company Limited,INE938C01019,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
4444,LAKSHMIO,Lakshmi Overseas Industries Ltd.,INE992B01026,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1284,LAKPRE,Lakshmi Precision Screws Limited,INE651C01018,Unknown,Unknown,BZ,2006-09-26,Unknown,0.0,0.0,0.0,0.0
7075,LAKSHVILAS,LAKSHMI VILAS BANK LTD,INE694C01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1287,LALITHAA,Lalithaa Jewellery Mart Limited,INE0K9O01026,Unknown,Unknown,EQ,2026-08-24,Unknown,0.0,0.0,0.0,0.0
1289,LAMBODHARA,Lambodhara Textiles Limited,INE112F01022,Unknown,Unknown,EQ,2015-02-04,Unknown,0.0,0.0,0.0,0.0
4638,LANESEDA,Lan Eseda Industries Ltd.,INE520B01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1290,LANCER,Lancer Container Lines Limited,INE359U01028,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
6865,LITL,LANCO INFRATECH LTD.,INE785C01048,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1291,LANCORHOL,Lancor Holdings Limited,INE572G01025,Unknown,Unknown,EQ,2024-03-12,Unknown,0.0,0.0,0.0,0.0
6682,LANDMARC,Landmarc Leisure Corporation Ltd.,INE394C01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1292,LANDMARK,Landmark Cars Limited,INE559R01029,Unknown,Unknown,EQ,2022-12-23,Unknown,0.0,0.0,0.0,0.0
8532,LGLL,LANDMARK GLOBAL LEARNING LIMITED,INE12QA01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1336,LPDC,Landmark Property Development Company Limited,INE197J01017,Unknown,Unknown,EQ,2008-08-12,Unknown,0.0,0.0,0.0,0.0
1293,LANDSMILL,Landsmill Green Limited,INE688J01023,Unknown,Unknown,EQ,2009-08-03,Unknown,0.0,0.0,0.0,0.0
6398,LANYARD,Lanyard Foods Ltd.,INE937E01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8827,LAPL,LAPL AUTOMOTIVE LIMITED,INE0X9I01023,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1337,LT,Larsen & Toubro Limited,INE018A01030,Unknown,Unknown,EQ,2004-06-23,Unknown,0.0,0.0,0.0,0.0
1295,LASA,Lasa Supergenerics Limited,INE670X01014,Unknown,Unknown,EQ,2017-09-21,Unknown,0.0,0.0,0.0,0.0
5440,LADIAMO,Laser Diamonds Ltd.,INE995E01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1296,LASERPOWER,Laser Power & Infra Limited,INE17IR01028,Unknown,Unknown,EQ,2026-07-16,Unknown,0.0,0.0,0.0,0.0
5068,LASTMILE,LAST MILE ENTERPRISES LIMITED,INE404B01022,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7678,LATENT,LATENT LIGHT FINANCE LIMITED.,INE515K01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1297,LATENTVIEW,Latent View Analytics Limited,INE0I7C01011,Unknown,Unknown,EQ,2021-11-23,Unknown,0.0,0.0,0.0,0.0
1298,LATTEYS,Latteys Industries Limited,INE262Z01023,Unknown,Unknown,EQ,2023-05-23,Unknown,0.0,0.0,0.0,0.0
1299,LAURUSLABS,Laurus Labs Limited,INE947Q01028,Unknown,Unknown,EQ,2016-12-19,Unknown,0.0,0.0,0.0,0.0
1300,LAXMICOT,Laxmi Cotspin Limited,INE801V01019,Unknown,Unknown,EQ,2021-11-12,Unknown,0.0,0.0,0.0,0.0
1301,LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,Unknown,Unknown,EQ,2025-01-20,Unknown,0.0,0.0,0.0,0.0
1314,LGHL,Laxmi Goldorna House Limited,INE258Y01016,Unknown,Unknown,EQ,2023-11-10,Unknown,0.0,0.0,0.0,0.0
1302,LAXMIINDIA,Laxmi India Finance Limited,INE06WU01026,Unknown,Unknown,EQ,2025-08-05,Unknown,0.0,0.0,0.0,0.0
1347,LXCHEM,Laxmi Organic Industries Limited,INE576O01020,Unknown,Unknown,EQ,2021-03-25,Unknown,0.0,0.0,0.0,0.0
7180,LAXMIPATI,LAXMIPATI ENGINEERING WORKS LIMITED,INE920P01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7464,LAYLA,Layla Textile And Traders Limited,INE914Q01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1303,LCCINFOTEC,LCC Infotech Limited,INE938A01021,Unknown,Unknown,EQ,2000-03-02,Unknown,0.0,0.0,0.0,0.0
7657,LELAVOIR,LE LAVOIR LIMITED,INE204S01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1307,LEMERITE,Le Merite Exports Limited,INE0G1L01025,Unknown,Unknown,EQ,2025-12-12,Unknown,0.0,0.0,0.0,0.0
1103,IXIGO,Le Travenues Technology Limited,INE0HV901016,Unknown,Unknown,EQ,2024-06-18,Unknown,0.0,0.0,0.0,0.0
5426,LEWATERIN,Le Waterina Resorts & Hotels Limited,INE252K01026,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5511,LEADFIN,Lead Financial Services  Ltd,INE531D01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7785,LLFICL,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,INE715Q01029,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1305,LEAPIND,LEAP India Limited,INE00GO01025,Unknown,Unknown,EQ,2026-08-14,Unknown,0.0,0.0,0.0,0.0
8788,LESL,LEAPFROG ENGINEERING SERVICES LIMITED,INE0X6O01027,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9463,LEAP,Learning Edge Academy of Professionals Limited,INE301Q01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3805,LEASIFN,Leasing Finance India Ltd.,INE095F01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3644,LEDOTEA,Ledo Tea Co. Ltd.,INE643B01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1306,LEENEE,Lee & Nee Softwares Exports Limited,INE791B01014,Unknown,Unknown,BE,2026-08-17,Unknown,0.0,0.0,0.0,0.0
4345,LEEL,Leel Electricals Limited,INE245C01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
2302,THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,Unknown,Unknown,EQ,2025-06-02,Unknown,0.0,0.0,0.0,0.0
6886,LEHAR,LEHAR FOOTWEARS LIMITED,INE976H01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1308,LEMONTREE,Lemon Tree Hotels Limited,INE970X01018,Unknown,Unknown,EQ,2018-04-09,Unknown,0.0,0.0,0.0,0.0
1309,LENSKART,Lenskart Solutions Limited,INE956O01016,Unknown,Unknown,EQ,2025-11-10,Unknown,0.0,0.0,0.0,0.0
8524,VANDU,LEO DRYFRUITS & SPICES TRADING LIMITED,INE0RH001011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3243,LERTHAI,LERTHAI FINANCE LIMITED,INE347D01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9202,LESHIND-RE,Lesha Industries Limited,INE050L20014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7052,LESHAIND,Lesha Industries Limited,INE050L01048,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7980,LEX,Lex Nimble Solutions Limited,INE860Y01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3972,LEXGLOBAL,LEXORA GLOBAL LIMITED,INE745A01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6540,LEXORAA,LEXORAA INDUSTRIES LIMITED,INE185D01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1310,LEXUS,Lexus Granito (India) Limited,INE500X01013,Unknown,Unknown,EQ,2023-03-13,Unknown,0.0,0.0,0.0,0.0
1312,LGBBROSLTD,LG Balakrishnan & Bros Limited,INE337A01034,Unknown,Unknown,EQ,2010-03-30,Unknown,0.0,0.0,0.0,0.0
1313,LGEINDIA,LG Electronics India Limited,INE324D01010,Unknown,Unknown,EQ,2025-10-14,Unknown,0.0,0.0,0.0,0.0
6959,LGBFORGE,LGB Forge Limited,INE201J01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8605,LGT,LGT GLOBAL HOSPITALITY LIMITED,INE191201016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1315,LIBAS,Libas Consumer Products Limited,INE908V01012,Unknown,Unknown,EQ,2019-07-23,Unknown,0.0,0.0,0.0,0.0
4389,LIBOMDM,Liberty Oil Mills Ltd,INE158E01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5164,LIBERTYP,Liberty Phosphate Ltd,INE639D01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1316,LIBERTSHOE,Liberty Shoes Limited,INE557B01019,Unknown,Unknown,EQ,1995-09-27,Unknown,0.0,0.0,0.0,0.0
3836,LIBORDFIN,Libord Finance Limited,INE212B01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5387,LIBORD,Libord Securities Ltd.,INE267E01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1317,LICHSGFIN,LIC Housing Finance Limited,INE115A01026,Unknown,Unknown,EQ,1998-07-29,Unknown,0.0,0.0,0.0,0.0
7399,LICNFR3G1,LIC Mutual Fund,INF767K01MZ6,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7583,LICNETFN50,LIC Mutual Fund,INF767K01OS7,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7400,LICNFR3D1,LIC Mutual Fund,INF767K01MY9,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7199,LICNFR2GP,LIC Mutual Fund,INF767K01BP0,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7200,LICNFR2DP,LIC Mutual Fund,INF767K01BQ8,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7201,LICNFR2G1,LIC Mutual Fund,INF767K01BR6,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8444,LICNMID100,LIC Mutual Fund,INF767K01RN1,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7202,LICNFR2D1,LIC Mutual Fund,INF767K01BS4,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7397,LICNFR3G,LIC Mutual Fund,INF767K01MX1,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7398,LICNFR3D,LIC Mutual Fund,INF767K01MW3,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7652,LICNFNHGP,LIC Mutual Fund,INF767K01PC8,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7586,LICNETFSEN,LIC Mutual Fund,INF767K01OT5,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1318,LICI,Life Insurance Corporation Of India,INE0J1Y01017,Unknown,Unknown,EQ,2022-05-17,Unknown,0.0,0.0,0.0,0.0
3481,LIFELINE,Lifeline Drugs & Pharma Ltd,INE776N01028,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7683,LIKHAMI,LIKHAMI CONSULTING LIMITED,INE920T01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1319,LIKHITHA,Likhitha Infrastructure Limited,INE060901027,Unknown,Unknown,EQ,2020-10-15,Unknown,0.0,0.0,0.0,0.0
3604,LIMECHM,Lime Chemicals Ltd.,INE891G01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4332,LINAKS,Linaks Microelectronics Ltd.,INE028C01027,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1320,LINC,Linc Limited,INE802B01027,Unknown,Unknown,EQ,2015-03-09,Unknown,0.0,0.0,0.0,0.0
1321,LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,Unknown,Unknown,EQ,2015-12-17,Unknown,0.0,0.0,0.0,0.0
1322,LINDEINDIA,Linde India Limited,INE473A01011,Unknown,Unknown,EQ,1999-06-16,Unknown,0.0,0.0,0.0,0.0
4726,LINEARIND,Linear Industries Ltd,INE808D01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4834,LINKPH,Link Pharma Chem Ltd.,INE302F01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3973,LINKH,Linkhouse Industries Ltd.,INE080C01028,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3669,LINKSONI,Linkson International Limited,INE996E01021,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6272,LINTAS,Lintas Mercantile Ltd.,INE702D01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8787,LIOTECH,LIOTECH INDUSTRIES LIMITED,INE0TKX01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4982,LIPPISYS,Lippi Systems Ltd.,INE845B01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6424,LIVERPO,Liverpool Finance Ltd.,INE376D01010,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1323,LKPSEC,LKP Securities Limited,INE341H01023,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
6286,LLORF,Lloyd Rockfibres Ltd.,INE640D01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1324,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,Unknown,Unknown,EQ,2016-07-18,Unknown,0.0,0.0,0.0,0.0
9621,LLOYDSENPP,LLOYDS ENGINEERING WORKS LIMITED,IN9093R01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9138,LLOYDS-RE,LLOYDS ENGINEERING WORKS LIMITED,INE093R20011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9304,LLOYDS-RE1,LLOYDS ENGINEERING WORKS LIMITED,INE093R20029,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1325,LLOYDSENT,Lloyds Enterprises Limited,INE080I01025,Unknown,Unknown,EQ,2024-10-17,Unknown,0.0,0.0,0.0,0.0
9349,LLOYDSE-RE,LLOYDS ENTERPRISES LIMITED,INE080I20017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9629,LLOYDPP,LLOYDS ENTERPRISES LIMITED,IN9080I01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3615,LLOYDFIN,Lloyds Finance Ltd.,INE174A01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1326,LLOYDSME,Lloyds Metals And Energy Limited,INE281B01032,Unknown,Unknown,EQ,2023-07-17,Unknown,0.0,0.0,0.0,0.0
1327,LMW,LMW Limited,INE269B01029,Unknown,Unknown,EQ,1995-03-29,Unknown,0.0,0.0,0.0,0.0
1328,LODHA,Lodha Developers Limited,INE670K01029,Unknown,Unknown,EQ,2021-04-19,Unknown,0.0,0.0,0.0,0.0
8344,LOGICA,LOGICA INFOWAY LIMITED,INE0BSU01018,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8677,LOGICIEL,Logiciel Solutions Limited,INE1BA901016,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1304,LCL,Lohia Corp Limited,INE0QJW01029,Unknown,Unknown,EQ,2026-07-30,Unknown,0.0,0.0,0.0,0.0
8870,LOHIASEC,Lohia Securities Limited,INE803B01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3092,LOKHSG,Lok Housing & Construction Ltd.,INE367C01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1329,LOKESHMACH,Lokesh Machines Limited,INE397H01017,Unknown,Unknown,EQ,2006-05-05,Unknown,0.0,0.0,0.0,0.0
3348,LONGSPUR,Longspur International Ventures Limited,INE180M01033,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
4972,LONTE,Longview Tea Company ltd.,INE696E01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
7066,LOOKS,Looks Health Services Limited,INE204N01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
5086,LORDSCH,Lords Chemicals Ltd.,INE554C01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1330,LORDSCHLO,Lords Chloro Alkali Limited,INE846D01012,Unknown,Unknown,EQ,2023-08-28,Unknown,0.0,0.0,0.0,0.0
5098,LORDSHOTL,Lords Ishwar Hotels Limited,INE689J01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3210,LORDSMARK,Lords Mark Industries Limited,INE567L01025,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1286,LAL,Lorenzini Apparels Limited,INE740X01023,Unknown,Unknown,EQ,2023-04-10,Unknown,0.0,0.0,0.0,0.0
8849,LOTTE,Lotte India Corporation Ltd,INE185A01011,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1331,LOTUSCHO,Lotus Chocolate Company Limited,INE026D01011,Unknown,Unknown,EQ,2026-08-17,Unknown,0.0,0.0,0.0,0.0
1333,LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,Unknown,Unknown,EQ,2008-07-11,Unknown,0.0,0.0,0.0,0.0
1334,LOVABLE,Lovable Lingerie Limited,INE597L01014,Unknown,Unknown,EQ,2011-03-24,Unknown,0.0,0.0,0.0,0.0
7508,LOYAL,Loyal Equipments Limited,INE876S01017,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1335,LOYALTEX,Loyal Textile Mills Limited,INE970D01010,Unknown,Unknown,EQ,2022-08-11,Unknown,0.0,0.0,0.0,0.0
4216,LSIND,LS Industries Limited,INE345D01031,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1339,LTFOODS,LT Foods Limited,INE818H01020,Unknown,Unknown,EQ,2006-12-18,Unknown,0.0,0.0,0.0,0.0
1340,LTM,LTM Limited,INE214T01019,Unknown,Unknown,EQ,2016-07-21,Unknown,0.0,0.0,0.0,0.0
4891,LUDLOWJUT,Ludlow Jute & Specialities Ltd,INE983C01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1343,LUMAXTECH,Lumax Auto Technologies Limited,INE872H01027,Unknown,Unknown,EQ,2007-01-16,Unknown,0.0,0.0,0.0,0.0
6796,LUMAXAUTO,Lumax Automotive Systems Ltd.,INE547G01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1342,LUMAXIND,Lumax Industries Limited,INE162B01018,Unknown,Unknown,EQ,1995-09-06,Unknown,0.0,0.0,0.0,0.0
4863,LUMITECH,Luminaire Technologies Ltd.,INE682C01021,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1344,LUMINO,Lumino Industries Limited,INE185Q01025,Unknown,Unknown,EQ,2026-09-03,Unknown,0.0,0.0,0.0,0.0
3093,LUPINDM,Lupin Laboratories Ltd.,INE327A01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1345,LUPIN,Lupin Limited,INE326A01037,Unknown,Unknown,EQ,2001-09-10,Unknown,0.0,0.0,0.0,0.0
1346,LUXIND,Lux Industries Limited,INE150G01020,Unknown,Unknown,EQ,2015-11-30,Unknown,0.0,0.0,0.0,0.0
8683,LUXURY,Luxury Time Limited,INE1CJB01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
9257,KNIT-RE,LWS Knitwear Ltd,INE281M20013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6217,LWSKNIT,LWS Knitwear Ltd,INE281M01013,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1348,LYKALABS,Lyka Labs Limited,INE933A01014,Unknown,Unknown,BE,1995-02-08,Unknown,0.0,0.0,0.0,0.0
5276,LYKISLTD,Lykis Limited,INE624M01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
3416,LYNMC,Lynx Machinery & Commercials Ltd.,INE732D01014,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6237,LYONSCO,Lyons Corporate Market Ltd.,INE100F01019,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
6494,LYOIE,Lyons Industrial Enterprises Ltd,INE333B01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1417,MBEL,M & B Engineering Limited,INE08N601015,Unknown,Unknown,EQ,2025-08-06,Unknown,0.0,0.0,0.0,0.0
1459,MKPL,M K Proteins Limited,INE964W01021,Unknown,Unknown,EQ,2023-06-13,Unknown,0.0,0.0,0.0,0.0
3924,MLINDLTD,M LAKHAMSI INDUSTRIES LIMITED,INE808W01012,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
8639,MPKSTEELS,M P K STEELS (I) LIMITED,INE1PJP01015,Unknown,Unknown,EQ,,Unknown,0.0,0.0,0.0,0.0
1420,MCL,M TEK COPPER LIMITED,INE813V01022,Unknown,Unknown,EQ,2020-08-19,Unknown,0.0,0.0,0.0,0.0
