date,equity,cash,open_positions,peak,drawdown,daily_ret
2026-05-22,1477366.93,27168.18,2,1501989.68,-1.6393421557996324,-0.01639342155799628
2026-05-25,1482849.78,210891.62,2,1501989.68,-1.27430302983173,0.003711231034527085
2026-05-26,1486406.53,210891.62,2,1501989.68,-1.0375004707089537,0.0023985909078396705
2026-05-27,1501008.22,1.76,3,1501989.68,-0.06534399091210552,0.009823483485369211
2026-05-29,1505718.36,114237.9,3,1505718.36,0.0,0.0031379841477483517
2026-06-01,1501770.4,236370.55,2,1505718.36,-0.2621977724971219,-0.0026219777249711917
2026-06-02,1500451.8,236370.55,2,1505718.36,-0.34977059056383264,-0.0008780303567041958
2026-06-03,1500035.4,236370.55,2,1505718.36,-0.37742516469017456,-0.00027751641205675526
2026-06-04,1497554.35,236370.55,2,1505718.36,-0.5422003355262275,-0.0016539942990677625
2026-06-05,1502152.1,236370.55,2,1505718.36,-0.23684774621463797,0.0030701723780508505
2026-06-08,1494454.31,520204.8,1,1505718.36,-0.7480847879147895,-0.005124507697988778
2026-06-09,1494454.31,520204.8,1,1505718.36,-0.7480847879147895,0.0
2026-06-10,1494454.31,520204.8,1,1505718.36,-0.7480847879147895,0.0
2026-06-11,1494454.31,520204.8,1,1505718.36,-0.7480847879147895,0.0
2026-06-12,1494454.31,520204.8,1,1505718.36,-0.7480847879147895,0.0
2026-06-15,1497007.91,222158.4,2,1505718.36,-0.5784913189210354,0.0017087173444598758
2026-06-16,1495447.44,3514.93,3,1505718.36,-0.682127566007773,-0.0010423926216929225
2026-06-17,1497946.44,3514.93,3,1505718.36,-0.5161602731602581,0.0016710717696637456
2026-06-18,1497220.44,3514.93,3,1505718.36,-0.5643764614785037,-0.0004846635237505392
2026-06-19,1498996.44,3514.93,3,1505718.36,-0.4464261165016383,0.00118619807247633
2026-06-22,1509247.44,3514.93,3,1509247.44,0.0,0.0068385752804056565
2026-06-23,1507624.44,3514.93,3,1509247.44,-0.10753703845937947,-0.0010753703845938212
2026-06-24,1503865.44,3514.93,3,1509247.44,-0.35660156561206424,-0.0024933265210266287
2026-06-25,1504435.44,3514.93,3,1509247.44,-0.31883439868547997,0.0003790232721885278
2026-06-29,1496236.44,3514.93,3,1509247.44,-0.8620852787399793,-0.005449884908321545
2026-06-30,1501081.44,3514.93,3,1509247.44,-0.5410643598640128,0.0032381245841064388
2026-07-01,1503130.44,3514.93,3,1509247.44,-0.4053013334910809,0.001365015878152409
2026-07-02,1517737.44,3514.93,3,1517737.44,0.0,0.009717719508095302
2026-07-03,1519378.44,3514.93,3,1519378.44,0.0,0.0010812146796614908
2026-07-06,1521022.44,3514.93,3,1521022.44,0.0,0.0010820214087017277
2026-07-07,1516142.48,13411.57,3,1521022.44,-0.32083418835030225,-0.003208341883503052
2026-07-08,1506787.37,238214.86,2,1521022.44,-0.9358882305510123,-0.006170336972551427
2026-07-09,1520868.63,222.41,3,1521022.44,-0.010112276844518868,0.009345220354481487
2026-07-10,1524110.5,222.41,3,1524110.5,0.0,0.002131591076344419
2026-07-13,1526455.67,222.41,3,1526455.67,0.0,0.00153871389246385
2026-07-14,1530604.87,417.76,3,1530604.87,0.0,0.0027181922682368853
2026-07-15,1524327.07,417.76,3,1530604.87,-0.410151576219671,-0.00410151576219675
2026-07-16,1525245.47,417.76,3,1530604.87,-0.3501491537786718,0.0006024953686611934
2026-07-17,1516493.87,417.76,3,1530604.87,-0.9219231087380507,-0.005737830514585873
2026-07-20,1517854.87,417.76,3,1530604.87,-0.8330040136354719,0.0008974648872137614
2026-07-21,1519575.87,417.76,3,1530604.87,-0.7205648052067154,0.001133836991938475
2026-07-22,1514930.65,238259.15,2,1530604.87,-1.024053974165142,-0.0030569187703672895
2026-07-23,1512867.58,1654.77,3,1530604.87,-1.1588418636091258,-0.0013618247145503748
2026-07-24,1521774.38,1654.77,3,1530604.87,-0.576928126460242,0.005887362593889334
2026-07-27,1535554.38,165332.08,3,1535554.38,0.0,0.009055218816339972
2026-07-28,1526802.88,552553.37,1,1535554.38,-0.5699244594646007,-0.005699244594645991
2026-07-29,1526802.88,552553.37,1,1535554.38,-0.5699244594646007,0.0
2026-07-30,1523895.73,247498.23,2,1535554.38,-0.7592469633019383,-0.0019040768380000905
2026-07-31,1519242.73,247498.23,2,1535554.38,-1.0622645614152662,-0.0030533585129213225
2026-08-03,1514161.39,539911.89,1,1535554.38,-1.3931769710428616,-0.0033446531615130004
2026-08-04,1497857.54,237100.35,2,1535554.38,-2.4549335725902366,-0.01076757742449097
2026-08-05,1501612.88,527363.38,1,1535554.38,-2.2103743405036558,0.0025071409661561184
2026-08-06,1501612.88,527363.38,1,1535554.38,-2.2103743405036558,0.0
2026-08-07,1522231.97,531.26,3,1535554.38,-0.8675961055836993,0.013731295378872854
2026-08-10,1515896.52,531.26,3,1535554.38,-1.280179995969916,-0.0041619478008991795
2026-08-11,1532740.28,337011.58,2,1535554.38,-0.18326280310566795,0.011111418080173463
2026-08-12,1564447.52,27972.31,3,1564447.52,0.0,0.020686635833697897
2026-08-13,1540910.06,165.76,4,1564447.52,-1.5045221842916126,-0.015045221842916123
2026-08-14,1524200.59,230028.08,3,1564447.52,-2.572597002167253,-0.010843897014988668
2026-08-17,1037037.62,718854.11,2,1564447.52,-33.71221426462423,-0.3196186730251823
2026-08-18,1055794.61,661632.36,2,1564447.52,-32.51326129495222,0.018087087332473217
2026-08-19,1038316.67,997755.92,1,1564447.52,-33.63045696796528,-0.016554299325320487
2026-08-20,1038316.67,997755.92,1,1564447.52,-33.63045696796528,0.0
